time,ekf_x,ekf_y,odom_x,odom_y
1751751556.214811,-1.785519239856908,-0.15873385766432396,-1.7791862270735186,-0.13659548197085414
1751751556.283256,-1.813742053153804,-0.0974820269123727,-1.7804441105072846,-0.12171802934596498
1751751556.3850567,-1.7774696888990003,-0.08587165839686763,-1.7828663724002602,-0.09946263259976956
1751751556.4544327,-1.7856744208099664,-0.09268542747804853,-1.784566666332181,-0.08456487969971226
1751751556.555892,-1.776826231961597,-0.07503292655701688,-1.7872837184301293,-0.062340571496940646
1751751556.6246736,-1.8308579738275093,-0.05911549592724792,-1.7893137069530012,-0.047510392942327
1751751556.7260032,-1.7853031395022936,-0.02784448765874309,-1.7922651038343165,-0.025280267538231753
1751751556.7944028,-1.813908470771699,-0.011704766386369025,-1.7944155844608942,-0.010888903239618346
1751751556.8964775,-1.760015460110624,0.012669994404968826,-1.7979053320212623,0.010448638816937913
1751751556.9650185,-1.7635361016198854,0.031609584825028715,-1.800437060629477,0.02518666539979881
1751751557.0665812,-1.8248753554852908,0.030898673710945207,-1.8041728742214325,0.04651999922960199
1751751557.1350927,-1.7946729428749946,0.05778502408265432,-1.8067203459891952,0.06126285970829318
1751751557.236865,-1.7675246311923138,0.00875090096522446,-1.8102902671119594,0.08222969901779957
1751751557.3052874,-1.7845038436906486,0.07155844272748438,-1.8127690044654867,0.09698913716269968
1751751557.40715,-1.7990145438256846,0.10848589903484272,-1.8163039387536055,0.11835940945929602
1751751557.4762588,-1.8416989898031093,0.10820865821415052,-1.818520812692503,0.13196484185718776
1751751557.5777326,-1.8117187424517913,0.12493576543395317,-1.8218259142457733,0.1525748283940818
1751751557.646592,-1.8391306096313464,0.14320071408610283,-1.824112535824296,0.16736996930281864
1751751557.7477276,-1.8189671678778176,0.16795674932487883,-1.8270504833101466,0.18724981333710178
1751751557.8164845,-1.836342286658131,0.16550666786656332,-1.8290867155559496,0.2020763440137072
1751751557.9178338,-1.8302055994509376,0.18679345895720517,-1.8316040410673189,0.2235964679368256
1751751557.9865997,-1.8721658014648512,0.260413754141785,-1.8330028787161283,0.23730844210735969
1751751558.0888593,-1.8130551979543172,0.26450076471687267,-1.8347990205836282,0.2581090041666065
1751751558.1570475,-1.8677993234050179,0.3079144236596481,-1.8358164705931797,0.2730633407788733
1751751558.2589693,-1.8446122816822768,0.28925741466134897,-1.8368496401375531,0.29431825673777806
1751751558.327468,-1.804047722286186,0.2557693776769759,-1.8372840599515827,0.30927813976893964
1751751558.4288177,-1.8259561936301558,0.2991670480482557,-1.8375143610240312,0.3309469027068902
1751751558.4973056,-1.788842202726939,0.3180234457320472,-1.837449662244236,0.3455160410831337
1751751558.5989661,-1.8346706366644816,0.35386033341991185,-1.8370160691539985,0.3675713468500954
1751751558.6672878,-1.8634399154348862,0.3933753871659789,-1.836537328108804,0.3813444402910402
1751751558.7686846,-1.8797328549320296,0.4140496192943937,-1.8354934313588191,0.4021929925702092
1751751558.8380036,-1.8702859080951788,0.4228791541044281,-1.83457097601266,0.41713791921690685
1751751558.9390087,-1.8361811344637935,0.4160310564013623,-1.833030196278559,0.4383447912768321
1751751559.008554,-1.856501292072763,0.4537217547499505,-1.8317859996521866,0.4532485011876296
1751751559.1098955,-1.7972528130518663,0.44730161780529853,-1.8297522864408449,0.4748113598862995
1751751559.178334,-1.8538375328098748,0.47223072253104004,-1.8282306578050453,0.48928960888179696
1751751559.280354,-1.864993893152792,0.5276217807560213,-1.82587166423412,0.5111949951658913
1751751559.3495834,-1.8309118528131036,0.5663020855135649,-1.8242718177508808,0.5252872224738921
1751751559.450763,-1.8038817169951393,0.5439926004937992,-1.8218830887627038,0.545216822937855
1751751559.519922,-1.786492703924994,0.5730629234669035,-1.820025523782664,0.5600409358261778
1751751559.621079,-1.7905756648578337,0.5548633027243562,-1.8172999539601882,0.5815055622139108
1751751559.6903567,-1.7826820427456445,0.6407449747564427,-1.8154352795916213,0.5959344362784755
1751751559.791717,-1.77962773123321,0.6799886512206458,-1.8125599655419127,0.6177801374194293
1751751559.8607905,-1.7710890888594033,0.6459529140506933,-1.8106319961091188,0.6318335775404611
1751751559.9617965,-1.814860037456209,0.6605592591617224,-1.8077748930778657,0.6517022063088603
1751751560.0312712,-1.7491135114259946,0.7212600844362367,-1.805569014654768,0.6664780376003222
1751751560.1327076,-1.794146946060466,0.7514565315619705,-1.8024671083792245,0.6870916788425813
1751751560.201026,-1.7861760757353733,0.7386347826443556,-1.800217274746,0.7018681893571475
1751751560.3027794,-1.8397191900340593,0.7430166825740671,-1.7967996059865914,0.7232432865383166
1751751560.3710318,-1.7896971183945436,0.7267398319769347,-1.79453840345306,0.7368267750524864
1751751560.4727664,-1.7822015758252328,0.7512094845379115,-1.7909786933889182,0.7573827864840574
1751751560.5410848,-1.7665103900572423,0.7595718162445998,-1.788281339798704,0.7721141599168319
1751751560.6431062,-1.7927404807169716,0.7458868690315523,-1.7842272788593134,0.7929850854964048
1751751560.7113118,-1.8069399036025016,0.7656880726438033,-1.7812358419065293,0.8076296877060266
1751751560.8136632,-1.7772338133724366,0.7941301414042073,-1.7767804185805545,0.8288142176524215
1751751560.8823943,-1.720553195875078,0.834928834782368,-1.7736970453551864,0.8430350529446908
1751751560.9834886,-1.7859021793595333,0.8949370191068498,-1.7689764368898435,0.8649724077814342
1751751561.0524678,-1.8005190225834973,0.9030946689055755,-1.7657585277596084,0.8795940053464801
1751751561.1537929,-1.7419293700777692,0.8868598790287548,-1.7611294813468688,0.9003294815821534
1751751561.222345,-1.7778008033124637,0.9355298490737356,-1.7577883193595274,0.9148970477654624
1751751561.3239782,-1.7759705606058183,0.9789188562650833,-1.7528071610683054,0.9359593388305403
1751751561.3932204,-1.7965247105889823,0.9688556036152642,-1.7495932205903795,0.9493490926155557
1751751561.4939837,-1.7821443093402352,0.9625889432869378,-1.744555284471418,0.9695948483438461
1751751561.563341,-1.7221699995387187,0.9910906393710299,-1.7408351093577845,0.9840970248185605
1751751561.6648624,-1.7120372573166276,1.0190084869203215,-1.7353743625853681,1.0046400990217943
1751751561.7332568,-1.7150018963595521,1.0471442692994564,-1.73140837410364,1.0190530640737632
1751751561.8351297,-1.7324026065691291,1.0729223743570837,-1.725691187133877,1.0395194098516785
1751751561.9035878,-1.7371686107969422,1.0909992164028803,-1.7215663416291114,1.0538951635720262
1751751562.0048537,-1.7151988999619303,1.047661934076396,-1.715031559424788,1.0754062685493457
1751751562.0737944,-1.700798667877023,1.0724434664545603,-1.710531181876042,1.0892634926304658
1751751562.17582,-1.7028850277203678,1.1033002504057587,-1.7035284892531524,1.1097965249113306
1751751562.2445025,-1.6644530955486128,1.0990766691779732,-1.6984089724118723,1.123881551834144
1751751562.345991,-1.660706715799395,1.1408835973345808,-1.6903172448539332,1.1448590377576966
1751751562.4144127,-1.665054901886594,1.156800752274369,-1.6846131093257215,1.1587352463783953
1751751562.5169027,-1.6484800903277639,1.195889941256731,-1.6754871303417005,1.1792910176503038
1751751562.5851295,-1.6879523897725601,1.2369317706324732,-1.6691419368262088,1.1928732184887716
1751751562.6868536,-1.7030839165230236,1.188987844321843,-1.6592180429336585,1.2130515825335233
1751751562.7551463,-1.6941692903380658,1.2628742000384507,-1.6522922409514604,1.2263538404314371
1751751562.856976,-1.6633244724942344,1.2054104535295385,-1.6427259755996124,1.2440606364149827
1751751562.9253058,-1.5914929843486003,1.2395486410756233,-1.635448570312888,1.257182261304257
1751751563.0269718,-1.5789645294949968,1.269421739894888,-1.6242455251614274,1.2766713974910582
1751751563.0965583,-1.6030032537949246,1.313604663171569,-1.6167129133440385,1.2892004495391434
1751751563.1976047,-1.6093915997743566,1.2926219449318865,-1.6055665643611363,1.306930627917206
1751751563.2662382,-1.6044673484038814,1.3684387609382078,-1.5981928477128886,1.3181430138950598
1751751563.3683958,-1.6098218798013164,1.3494421024377352,-1.5854554587342466,1.3366945250217075
1751751563.437321,-1.5924011305563532,1.3973178455754753,-1.576687382380175,1.3488636509878524
1751751563.5385454,-1.580733989654248,1.3782941966141553,-1.5631200155599618,1.3668027658451232
1751751563.607804,-1.5938907800441569,1.3757282447038248,-1.554302997437295,1.3779639961723078
1751751563.7084477,-1.5271592072525144,1.3581472170862892,-1.5412361057361401,1.3937984805252401
1751751563.7771966,-1.5300746886111831,1.4667964844954557,-1.5319365933277673,1.4045383163301806
1751751563.8790445,-1.5249681247338784,1.4236726006974885,-1.5171460270509878,1.4209444882018467
1751751563.9475782,-1.4518026333527423,1.419318232382457,-1.5074290417019067,1.4313012029260954
1751751564.0501895,-1.4591310001612559,1.4446154902200146,-1.4916865310658518,1.447365894581065
1751751564.1186397,-1.4557138055399121,1.483369534707484,-1.4814995905711574,1.4572732330108822
1751751564.2194602,-1.4146264077287758,1.4556070859209624,-1.4658654198348589,1.4717629953832418
1751751564.2881672,-1.4784937970714613,1.5199974203736402,-1.454919108403759,1.4814295803736282
1751751564.389849,-1.4458978009824308,1.4921939178154773,-1.437715922615376,1.4959130233805809
1751751564.4580278,-1.4337644805352883,1.5215421135475173,-1.4260887822663275,1.5053602606124217
1751751564.559828,-1.4173438229634396,1.458413676848891,-1.4093126565994027,1.518486700334184
1751751564.629327,-1.407998431457832,1.512490434555073,-1.3973339527561692,1.5275097059340235
1751751564.7300942,-1.3629507399992369,1.5326835361133715,-1.3797090502860565,1.5401663301447117
1751751564.798448,-1.399790538834857,1.550782660932883,-1.3676974312266448,1.5484617630435464
1751751564.8997943,-1.3613211678335722,1.536472647506285,-1.3489259747430788,1.5608305776918072
1751751564.9683406,-1.3418581096856397,1.5486240778318463,-1.3366368204320436,1.5687038020653392
1751751565.069962,-1.3357922497222228,1.530879324685345,-1.318162032261395,1.5800521026770664
1751751565.1392834,-1.3313443888336198,1.6062694008247191,-1.3052888414675101,1.5877221835134803
1751751565.2410326,-1.277980748916135,1.5330300350997945,-1.2878536287868636,1.5977518119014171
1751751565.309136,-1.2981081771064407,1.6315858378600974,-1.2747372295206576,1.6050052349904897
1751751565.4106994,-1.30317545732981,1.6138695445856175,-1.2562426939857316,1.6147633036695093
1751751565.479425,-1.230971903064229,1.5995662818116356,-1.2435476486330548,1.621136866276716
1751751565.5807476,-1.1922065686389303,1.6254877585690626,-1.2232241301010676,1.6307561900657013
1751751565.6494262,-1.2143644230328272,1.6567727040936642,-1.2096100737869022,1.6369795066431803
1751751565.7515824,-1.2358430666926532,1.660965170298828,-1.190228460650188,1.6457347101917381
1751751565.8202305,-1.1559857621056682,1.6574047558086114,-1.1765575884610826,1.6518506794236212
1751751565.9219167,-1.1816184609780922,1.705443517600368,-1.1566961062081884,1.6605099027470813
1751751565.990578,-1.121126142230851,1.6248802036997734,-1.1440348359897687,1.665959990881153
1751751566.0914807,-1.1256916458380781,1.6524130533495562,-1.1248452431581448,1.6741597453491022
1751751566.160165,-1.1488528850995352,1.6851605441061857,-1.1110814666835807,1.6800176256445736
1751751566.2615247,-1.086969535405514,1.6645729433169225,-1.0915216338759393,1.6883479117245237
1751751566.3303246,-1.0738374158151935,1.6936182659877697,-1.0792051317566382,1.693597727022102
1751751566.4326842,-1.032689283378135,1.7148163007988593,-1.0614454246391163,1.701142899326968
1751751566.5022745,-1.0240844698194835,1.7203149088545244,-1.050553129044439,1.705720856291032
1751751566.6035094,-1.0347299777554635,1.758818544396527,-1.0349398897228117,1.712266804819649
1751751566.6725645,-1.077501920283714,1.713994853995543,-1.0251415980434184,1.7163745855474488
1751751566.7740803,-1.022642653829292,1.7441508249142486,-1.0113458858458153,1.7221515838384094
1751751566.8422616,-1.0182099863648981,1.7293381094821607,-1.0026293771731993,1.7257980007849074
1751751566.9437335,-0.994424456715428,1.738441899192191,-0.9906488099174456,1.7308172860320412
1751751567.0128398,-1.0103634406721913,1.7293077027236725,-0.9826611189480567,1.734171553936083
1751751567.1138945,-0.9561658405356339,1.7548126577752072,-0.9713942233171252,1.7388630510518253
1751751567.182425,-0.9242664937203533,1.7585481838889883,-0.9648593132075264,1.7415837813457187
1751751567.2839391,-0.9582347276917468,1.727963080522915,-0.9561959782181576,1.7452887139368078
1751751567.3532493,-0.916452025992088,1.731173890287989,-0.9504474251004933,1.747819421518564
1751751567.4547954,-0.9559452963737936,1.7293933664170793,-0.9429406863292209,1.7512193926774446
1751751567.523634,-0.8871765892371982,1.7902879349568666,-0.9379432941907827,1.7535348649298883
1751751567.62443,-0.9623311108290802,1.7831700141522018,-0.9311862852409684,1.7566873205054105
1751751567.692947,-0.959925979236072,1.8007941950763409,-0.9269248993110585,1.758722187342495
1751751567.7950342,-0.9523350857801699,1.7914366021528891,-0.9205393747694468,1.7617857072401488
1751751567.8634017,-0.8807749208524582,1.7569290477808888,-0.9162734222616471,1.7638267899402993
1751751567.9650753,-0.9039404694146562,1.7730926050960663,-0.9109838007692083,1.7663953116864206
1751751568.033762,-0.9134698637965126,1.7695201576244997,-0.9074389626779453,1.7681218963168954
1751751568.1354413,-0.9637800527364002,1.8173546772490907,-0.9032199923873395,1.7702020126406435
1751751568.20404,-0.9218316076217764,1.7443583421116764,-0.9004009587722429,1.771609479074489
1751751568.3057141,-0.888674461861082,1.779654521519461,-0.896171183339807,1.7737180023727905
1751751568.3744,-0.907921719133645,1.7171810164605141,-0.8933454166596949,1.7751181928804005
1751751568.476269,-0.8849718456335237,1.7508166446660463,-0.8894536923787204,1.7770219098689493
1751751568.5454636,-0.9164632983636736,1.7683057833843245,-0.8873651667177552,1.7780724438470272
1751751568.6466935,-0.851935597438258,1.7943351798429994,-0.8842008921598602,1.7796716623698101
1751751568.7152097,-0.833712891341324,1.731726177405035,-0.8813988229077393,1.7810957307408204
1751751568.8169055,-0.9013531082087565,1.7569816896430135,-0.8778993608891127,1.7828844023678987
1751751568.8855882,-0.8801657597091961,1.7884610280255362,-0.8757949818357916,1.783966631151165
1751751568.9875557,-0.8655525091233066,1.757884659327581,-0.8726440219148096,1.7855841249110278
1751751569.056531,-0.8454876219865923,1.73721107341201,-0.8705425658791985,1.786662684819421
1751751569.1577728,-0.8407280112491649,1.7788222397641509,-0.8673906066229742,1.7882812140223208
1751751569.2262573,-0.8749515851647987,1.7129122979155702,-0.8652896782635823,1.7893600176336588
1751751569.3278081,-0.862116079400069,1.791589557584557,-0.8628461957329161,1.7906174715196526
1751751569.3963575,-0.8747380510451753,1.8095551125392844,-0.8614436861052315,1.7913441958573684
1751751569.4980452,-0.8895558156581106,1.7958881906564697,-0.859346999326135,1.7924287835694916
1751751569.5663803,-0.8762456271663813,1.7954165458880127,-0.8579490458003621,1.793151750487637
1751751569.668573,-0.9234318022558489,1.797747893120417,-0.8558456511972001,1.794237157177749
1751751569.7377293,-0.8525227620006,1.7567291358561925,-0.8544423300336482,1.7949571912786537
1751751569.838704,-0.8051819095401358,1.7965418023153539,-0.8523337124519286,1.7960332444097125
1751751569.907681,-0.8619522464451699,1.8142458704439839,-0.8509261543119636,1.7967476935408808
1751751570.0088675,-0.8176266256609959,1.8408774302727937,-0.8495315739047542,1.797454247068687
1751751570.0772133,-0.859061322229201,1.7870194867456985,-0.8488279470380451,1.7978165587159272
1751751570.179677,-0.8014094619716898,1.8001897534976021,-0.8477791032867397,1.7983548715913753
1751751570.2478743,-0.8397815840435767,1.7677377501251261,-0.8470795046948332,1.798713998542138
1751751570.3495412,-0.8445130404655224,1.7783272243733566,-0.8460293676843359,1.7992532088520454
1751751570.4182796,-0.8618536448279384,1.7852357562319328,-0.8453290481628594,1.7996127181766144
1751751570.519953,-0.8404448092665776,1.7566675532815759,-0.8442776887329346,1.800152368214868
1751751570.5883694,-0.8647186618823564,1.792587607973793,-0.8435766747489302,1.800512172340507
1751751570.6903474,-0.8574462546585059,1.7875286593786368,-0.8425249368869177,1.8010518902077792
1751751570.7582772,-0.8495754202866439,1.7742966379247216,-0.8418203758559428,1.8014122647365078
1751751570.859593,-0.9358428943575553,1.762187948758829,-0.8407639965540994,1.801949423655385
1751751570.9282832,-0.8284415537441969,1.8178717336332468,-0.840752909651428,1.8019548232897005
1751751571.0308123,-0.7973977352460758,1.7680816342281755,-0.8407007908107722,1.801984566231383
1751751571.09919,-0.8158117901388057,1.7981773319418521,-0.8406661169237477,1.802002474263576
1751751571.20039,-0.8490580944572924,1.8081491486463268,-0.8406248696115131,1.802022435751722
1751751571.2701242,-0.8346156783208725,1.8193428921106385,-0.8405978952946567,1.802034836977218
1751751571.3710556,-0.826256089778264,1.7976766680929943,-0.8405577559291613,1.8020524145831305
1751751571.4395225,-0.829526472906337,1.829034908727648,-0.8405304428408011,1.8020638738439279
1751751571.5410233,-0.8250892164943228,1.7670087541049337,-0.8404986202387028,1.8020768247817887
1751751571.6093628,-0.8366833971678812,1.7718873080309998,-0.8404761614143305,1.8020857368924366
1751751571.7110078,-0.8423275260329048,1.8160085382298514,-0.8404440714575919,1.802098033336878
1751751571.78029,-0.8742360290955917,1.8534267634846049,-0.8404248007788941,1.8021054313138667
1751751571.8821647,-0.8315747220088318,1.8103272243271362,-0.84042617810143,1.8021056626392573
1751751571.9502075,-0.81341421241981,1.8265354653636827,-0.8404249018132333,1.8021069000593786
1751751572.051472,-0.867979072622405,1.7834484029770707,-0.8404251251929282,1.8021080005158288
1751751572.1206684,-0.8064800324906423,1.7855514176136524,-0.8404255730247547,1.8021086767707046
1751751572.2217774,-0.8253469064127521,1.7614624563741261,-0.840425594115153,1.8021097931026293
1751751572.290603,-0.8508877884533619,1.7774112866809564,-0.8404257632100086,1.8021104683946687
1751751572.3925858,-0.8448828856317666,1.8064347932742686,-0.8404262855306865,1.8021112457993103
1751751572.461336,-0.8235994853062865,1.8265743815963433,-0.8404265543438438,1.8021116802269663
1751751572.5628104,-0.8398040732452584,1.8674101935337304,-0.8404267146245962,1.8021122143110073
1751751572.630973,-0.8368812913763854,1.8560976291248807,-0.8404266883229806,1.8021125138886998
1751751572.7328305,-0.8755767739186955,1.8260422376332681,-0.8404265648918968,1.8021128426974147
1751751572.8016768,-0.8365624147282428,1.8022145838825852,-0.8404265517891387,1.802112956318458
1751751572.9030359,-0.8254817893052732,1.7765712499764497,-0.8404266546151996,1.802112971512523
1751751572.9714518,-0.822893058513392,1.760091241921123,-0.8404266933609786,1.802112919443123
1751751573.073121,-0.8349824976129172,1.7756607842842733,-0.8404266728189133,1.802112775932861
1751751573.1414077,-0.8408774715476225,1.790950952568694,-0.8404265981681669,1.8021126498214095
1751751573.2435148,-0.8661808221280297,1.7860362779968828,-0.8404264368740129,1.8021124160312951
1751751573.3121865,-0.8225400640031066,1.7963414937021822,-0.8404263667172649,1.8021122196612693
1751751573.4137592,-0.8755346173486594,1.811265345208121,-0.840426329592743,1.8021118771972309
1751751573.482127,-0.8727993732660349,1.7984862308755578,-0.8404263045044216,1.8021116334733267
1751751573.5838473,-0.8359542211635269,1.812283722731849,-0.840426193713428,1.8021112841865121
1751751573.652692,-0.8657164907281149,1.8561595807491573,-0.8404260782486268,1.8021110612191584
1751751573.753663,-0.9184673025478624,1.8188939743826318,-0.8404259306971797,1.8021107275799135
1751751573.82224,-0.8437051607926965,1.8053615738495,-0.8404258853842917,1.8021105035405638
1751751573.9240773,-0.8438437660158079,1.8469257531460774,-0.8370691226435152,1.8030292312479839
1751751573.9926546,-0.8504846591726858,1.7996178935838498,-0.8292360380444913,1.8050942600919242
1751751574.094309,-0.8724619291559397,1.7880637764548648,-0.8107124422202294,1.809743226238275
1751751574.1631436,-0.8194300414903198,1.8124659425387386,-0.7976281507979361,1.8127030258863202
1751751574.2644732,-0.7632828572941104,1.7750742444642988,-0.7756882550934451,1.8171511513261285
1751751574.3332374,-0.7074080290685356,1.8417409745311326,-0.7618117227096446,1.8196473245588063
1751751574.4347887,-0.7538361503303956,1.8128817455444266,-0.739714670123111,1.8232214401014437
1751751574.503351,-0.7151376343939241,1.792560756714676,-0.7257519114361403,1.8252095618744337
1751751574.6050143,-0.7317733285790706,1.7930087238451997,-0.7054921999721954,1.8277280542163101
1751751574.6737866,-0.6784260684727131,1.8758133178716603,-0.6914752064805818,1.8292699160451869
1751751574.77482,-0.6750866272500096,1.829244699994451,-0.6699711110070147,1.8314967001016675
1751751574.8434627,-0.6667062391086697,1.8338178211278502,-0.6565935831073908,1.8326676892005123
1751751574.945569,-0.6530127774930401,1.8633324701908454,-0.6342272477730523,1.8342546268981281
1751751575.014346,-0.6324204218969365,1.8273206552038048,-0.620118569908679,1.8350828187847896
1751751575.1157098,-0.6277162873990438,1.8159054611665286,-0.5981583507325385,1.8362512995912441
1751751575.1841738,-0.584946975354378,1.8662963004545408,-0.5836796019232027,1.837061260469149
1751751575.2854266,-0.587437032019257,1.8000543045593993,-0.5629212297030811,1.8382468751465129
1751751575.3543751,-0.5627431398565097,1.8382889397325457,-0.5495670202265538,1.8390406786790936
1751751575.4559233,-0.4936699351540531,1.862017243975011,-0.5272298906427396,1.8403810762482993
1751751575.5244942,-0.5640110674082423,1.8497762210755728,-0.5139275583480623,1.8411699899061886
1751751575.6258624,-0.5507734158810501,1.8104553461890176,-0.492368363144506,1.8424481644597168
1751751575.6942265,-0.5112251068197324,1.7942321282320244,-0.47787981606010604,1.8433038261309576
1751751575.7959678,-0.4336921087290685,1.863728809872824,-0.45631355830280435,1.8445682334692228
1751751575.8643792,-0.44933539760114116,1.8878268059023726,-0.4413728218977565,1.8454433849690826
1751751575.9665482,-0.41946823225463176,1.8460735390873506,-0.4189536400167952,1.8466975978953106
1751751576.0352836,-0.4083816319561302,1.7980273434933458,-0.4056421648426474,1.8474329764255366
1751751576.1368313,-0.4334598701413147,1.8543161931881913,-0.38329596456004084,1.8486763406798759
